recency,history,mens,womens,newbie,segment,visit,conversion,spend,treatment,history_segment_2) $100 - $200,history_segment_3) $200 - $350,history_segment_4) $350 - $500,history_segment_5) $500 - $750,"history_segment_6) $750 - $1,000","history_segment_7) $1,000 +",zip_code_Surburban,zip_code_Urban,channel_Phone,channel_Web,uplift_score,baseline_conversion_prob
5,31.46,0,1,0,Sleeping Dogs,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,-0.00398032543965101,0.006885123342653971
12,56.48,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.0016527379368985596,0.001844524748098878
9,198.86,0,1,0,Persuadables,0,0,0.0,1,True,False,False,False,False,False,True,False,False,True,0.013213672314177556,0.002202654145759195
3,69.9,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.005502604511909998,0.0017261437330098805
2,606.03,1,1,1,Persuadables,1,0,0.0,0,False,False,False,True,False,False,True,False,True,False,0.01874790682408964,0.00423673343019699
7,29.99,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.005851285951982923,0.0005820927311722236
6,174.91,1,0,0,Persuadables,0,0,0.0,0,True,False,False,False,False,False,True,False,True,False,0.019496771998736954,0.005830308779028668
12,75.09,1,0,1,Persuadables,0,0,0.0,1,False,False,False,False,False,False,False,False,False,True,0.012203460090935717,0.0018153044675043215
10,71.24,1,0,1,Persuadables,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.012633276141267483,0.0004725052754283659
2,50.87,0,1,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.005265608029350036,0.006998087002653818
10,29.99,0,1,0,Sleeping Dogs,1,0,0.0,1,False,False,False,False,False,False,True,False,True,False,-0.0008355626351416417,0.0037563319066090573
1,29.99,0,1,1,Persuadables,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.0066184661088771095,0.004904080014562744
1,122.7,1,0,1,Sure Things,1,0,0.0,1,True,False,False,False,False,False,False,True,False,True,0.0019219782113592326,0.004741427262071194
9,212.42,1,1,1,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,True,False,0.00849547005517251,0.0023786348819994944
10,313.96,1,0,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,True,False,True,False,0.01391598904075773,0.003497040828269979
3,232.1,1,0,1,Persuadables,0,0,0.0,1,False,True,False,False,False,False,False,True,True,False,0.009810888441107744,0.004103157649975218
4,320.57,1,0,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,False,True,0.022456985339418648,0.009810656895669796
4,266.14,1,1,1,Persuadables,0,0,0.0,1,False,True,False,False,False,False,True,False,False,True,0.008080009402875947,0.007627551506914892
7,272.9,1,0,0,Sure Things,0,0,0.0,0,False,True,False,False,False,False,True,False,False,True,0.00355673632959733,0.013668941176292365
11,94.3,1,0,1,Persuadables,0,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.015881803020874774,0.0006915649181705844
4,30.57,1,0,0,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.00538966459542449,0.002817735182995817
1,194.86,0,1,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,False,True,True,False,0.004534993046619254,0.00461460549997
9,29.99,1,0,1,Persuadables,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,0.007192744409109634,0.0012513022884720747
7,41.24,1,0,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.0038593020018565976,0.002355725178559494
8,88.09,1,0,1,Persuadables,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.007937557870861736,0.001528145150476017
3,76.41,0,1,0,Persuadables,1,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.007166091146276207,0.006736698858838054
1,439.78,1,1,1,Persuadables,0,0,0.0,1,False,False,True,False,False,False,False,True,True,False,0.013991950501637769,0.0089637783882714
2,946.42,0,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,False,True,False,False,0.034007630174058695,0.009808690889080922
7,175.36,1,0,1,Persuadables,0,0,0.0,0,True,False,False,False,False,False,True,False,False,True,0.00813361101505814,0.0013421279578007181
10,530.36,1,0,1,Persuadables,0,0,0.0,1,False,False,False,True,False,False,True,False,True,False,0.01796520242607469,0.0017541255935972727
11,56.26,1,0,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.00012737201522287998,0.008578399006728738
9,29.99,0,1,1,Persuadables,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.008364427294855276,0.0018683286869160074
1,84.95,0,1,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.0010150170022671864,0.010543089402556763
9,32.76,1,0,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.005763674025727717,0.0021330961123897647
4,154.85,0,1,0,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,True,False,0.0029901934436581653,0.004606770128889365
11,228.97,0,1,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,False,True,False,True,0.009198922747983179,0.0019032330892583763
9,182.81,0,1,0,Persuadables,0,0,0.0,1,True,False,False,False,False,False,True,False,False,True,0.009357148640042294,0.0015430640869821444
10,116.94,0,1,0,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,True,False,False,True,0.004273574666007016,0.001608646660483716
5,82.87,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0022832929365122373,0.002486093784973615
6,307.01,1,0,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,True,False,0.015756665074383194,0.004762212699755826
5,189.25,0,1,1,Persuadables,0,0,0.0,1,True,False,False,False,False,False,False,False,True,False,0.007430192030064859,0.002774973906333847
9,267.52,1,1,1,Persuadables,0,0,0.0,0,False,True,False,False,False,False,True,False,False,True,0.009868700029404145,0.0046857406181300305
3,402.62,0,1,0,Sure Things,0,0,0.0,1,False,False,True,False,False,False,True,False,True,False,0.001427349113552117,0.01027616971901409
6,121.3,0,1,0,Sure Things,0,0,0.0,1,True,False,False,False,False,False,True,False,True,False,0.0018608176473796463,0.00584736725766592
9,325.63,0,1,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,False,True,True,False,0.015509654962457773,0.002103989799831154
3,314.91,1,0,1,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,False,True,False,0.013945179587623275,0.0071658643449291825
4,263.72,1,1,1,Persuadables,0,0,0.0,1,False,True,False,False,False,False,True,False,False,True,0.008206591681356958,0.007627551506914892
10,51.01,1,0,0,Persuadables,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.0070296590770626555,0.002184029975260051
11,29.99,0,1,0,Sleeping Dogs,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,-0.0013706045004889746,0.004260532245819737
7,153.17,0,1,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,False,True,True,False,0.005523749246349336,0.0009723789527637294
2,230.45,0,1,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,False,False,True,0.009188148908154234,0.013330323134946642
1,693.74,1,0,1,Persuadables,0,0,0.0,0,False,False,False,True,False,False,True,False,False,False,0.012369274154865141,0.005041759920116126
6,105.67,0,1,1,Sure Things,0,0,0.0,1,True,False,False,False,False,False,False,True,False,True,0.0033689169668745947,0.005880802139885018
5,371.66,0,1,0,Sure Things,1,0,0.0,1,False,False,True,False,False,False,True,False,False,False,0.005097244981301411,0.012197286808229058
1,273.26,1,1,1,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,False,True,0.013743092377838767,0.005560753159023126
6,249.74,1,0,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,True,False,True,False,0.010589732185194052,0.007121095200612172
6,29.99,1,0,0,Lost Causes,1,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.0018819940490026896,0.00420624004956254
7,127.87,1,0,0,Sleeping Dogs,0,0,0.0,0,True,False,False,False,False,False,False,False,True,False,-0.004502353289446886,0.008785651237204869
10,29.99,0,1,1,Persuadables,1,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.009070713068169749,0.002199888284292398
4,117.11,1,0,0,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,False,True,True,False,0.0030510031043399412,0.004096445511654948
2,641.55,0,1,1,Sure Things,0,0,0.0,0,False,False,False,True,False,False,False,True,False,False,0.0030085204097578967,0.0058245534492173375
3,380.71,0,1,0,Sure Things,0,0,0.0,1,False,False,True,False,False,False,False,False,False,True,0.005038419012702584,0.018283057325500486
2,712.47,1,1,1,Persuadables,0,0,0.0,0,False,False,False,True,False,False,True,False,False,True,0.016671973543089906,0.006991285128906729
2,157.9,1,0,0,Persuadables,0,0,0.0,0,True,False,False,False,False,False,True,False,True,False,0.007625852161599167,0.0025880497177418653
3,29.99,0,1,1,Sleeping Dogs,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,-0.0026761343854052495,0.007113254419198448
2,98.97,0,1,0,Sure Things,1,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.002515013466877358,0.010044848252872843
9,52.42,0,1,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0018269734978487691,0.0023759456965765334
2,678.46,0,1,1,Persuadables,0,0,0.0,1,False,False,False,True,False,False,True,False,False,True,0.011802832978808101,0.005989898382115489
4,71.6,0,1,1,Sure Things,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.00034091211752671977,0.006166698782056052
3,54.5,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.004876247244448144,0.0011187155315462633
2,62.43,0,1,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.004962369679553565,0.007025113647088129
2,223.54,0,1,1,Sure Things,0,0,0.0,0,False,True,False,False,False,False,False,False,True,False,0.001557063304349686,0.006357553584128346
9,134.97,1,0,0,Sleeping Dogs,0,0,0.0,0,True,False,False,False,False,False,False,False,False,True,-0.0007250410897136827,0.003767653033063419
1,139.73,1,0,0,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,True,False,False,True,0.0038278669506677655,0.0034947814872491652
3,113.44,1,0,1,Persuadables,0,0,0.0,0,True,False,False,False,False,False,False,False,False,True,0.010591892567735097,0.0034067466737577943
1,617.18,0,1,1,Sleeping Dogs,0,0,0.0,0,False,False,False,True,False,False,False,True,True,False,-0.0013934173600247332,0.007519949474867338
11,426.75,1,1,1,Sure Things,0,0,0.0,0,False,False,True,False,False,False,True,False,True,False,0.0040260601166887,0.008015669619838078
11,90.41,0,1,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.0024601671407009336,0.0017122827442998462
5,29.99,1,0,0,Lost Causes,1,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.002446419654028462,0.0039922905854716416
9,97.5,1,0,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.005876183328497,0.003207120975393123
9,85.91,1,0,1,Lost Causes,1,0,0.0,0,False,False,False,False,False,False,False,False,True,False,0.004153286040452395,0.0034219724390299076
2,190.98,0,1,0,Sure Things,0,0,0.0,0,True,False,False,False,False,False,True,False,True,False,0.001936766419041622,0.007232771485073822
6,31.34,1,0,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0038227517564197364,0.0027697541178648786
12,34.03,0,1,0,Persuadables,1,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.01125216820787494,0.002810119235836682
10,274.89,1,0,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,False,False,True,False,0.013324916226327331,0.007684406902580496
3,70.36,0,1,0,Persuadables,0,0,0.0,0,False,False,False,False,False,False,False,False,False,True,0.007889958289371656,0.008202653990318925
1,69.25,0,1,0,Persuadables,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.009554885283846497,0.009818573471921457
9,72.71,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.006034849187905357,0.0020037027102902324
6,204.9,1,0,0,Sure Things,0,0,0.0,1,False,True,False,False,False,False,True,False,True,False,0.006088460196926838,0.005367515069232224
11,52.57,0,1,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.002559263510834183,0.0009153801382807588
9,345.02,1,0,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,False,True,False,True,0.01647386325982514,0.004392121282308483
6,575.33,1,1,1,Sure Things,0,0,0.0,1,False,False,False,True,False,False,True,False,False,True,0.002991166941716139,0.007402504790955895
12,223.32,1,0,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,True,False,False,True,0.007917785645119366,0.007345918232928302
10,29.99,0,1,0,Sleeping Dogs,1,0,0.0,1,False,False,False,False,False,False,False,False,False,True,-0.0010719726270034067,0.00894934172545039
1,47.17,1,0,0,Persuadables,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.01260244848502579,0.008707526113752896
11,254.27,1,1,1,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,True,False,0.010750877348545011,0.0012691142336651504
2,96.62,1,0,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.006433022809608756,0.005131894625425538
9,186.61,0,1,0,Persuadables,0,0,0.0,0,True,False,False,False,False,False,True,False,False,True,0.01021446858025788,0.0015430640869821444
10,705.91,1,1,1,Persuadables,0,0,0.0,1,False,False,False,True,False,False,False,True,False,True,0.006714741812597911,0.007030455895497414
11,216.95,1,1,1,Sure Things,0,0,0.0,1,False,True,False,False,False,False,True,False,False,True,0.005429143988280625,0.005291741831911409
2,638.61,1,1,1,Persuadables,0,0,0.0,1,False,False,False,True,False,False,False,True,True,False,0.007842562163449161,0.008004065639346386
3,81.03,1,0,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,False,False,False,True,0.005736816643812547,0.00809664081769647
4,209.03,1,1,0,Persuadables,1,0,0.0,1,False,True,False,False,False,False,False,False,False,False,0.007689214144262246,0.008318884715955922
3,58.26,0,1,1,Sleeping Dogs,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,-0.002514721165401252,0.008883599621474019
3,71.25,0,1,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.005244828033335734,0.006064072157834015
6,178.3,1,0,1,Persuadables,0,0,0.0,0,True,False,False,False,False,False,False,True,False,True,0.008110916653372392,0.003161198584362759
2,39.36,0,1,1,Sleeping Dogs,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,-0.0021688630944187957,0.006370609944685258
5,29.99,0,1,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,False,False,True,False,0.0030312160657121156,0.005993168976781076
4,575.47,0,1,1,Persuadables,0,0,0.0,0,False,False,False,True,False,False,True,False,True,False,0.00662862475991979,0.0025929260271389597
9,190.57,0,1,0,Persuadables,0,0,0.0,0,True,False,False,False,False,False,False,True,False,True,0.007611048440018371,0.002892978922931178
5,33.02,0,1,1,Sleeping Dogs,0,0,0.0,0,False,False,False,False,False,False,False,False,False,True,-0.00023808684215671522,0.004437338484269721
2,148.1,0,1,1,Sure Things,1,0,0.0,1,True,False,False,False,False,False,False,True,False,True,0.0009388285912756119,0.006518092654071106
8,40.43,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.003096665131967045,0.0016684707287880566
3,465.82,1,0,0,Sleeping Dogs,0,0,0.0,0,False,False,True,False,False,False,False,True,True,False,-0.002264440451886243,0.019454818546433546
6,343.57,0,1,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,True,False,True,False,0.009468021900933566,0.00561180231880565
5,29.99,1,0,0,Sure Things,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0008607714883253365,0.00508537657665619
7,100.2,0,1,0,Sure Things,0,0,0.0,1,True,False,False,False,False,False,True,False,True,False,0.0055988120642004886,0.0076713504310298546
2,89.97,1,0,0,Sure Things,0,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.004381010778662349,0.0048608680512359234
10,77.47,1,0,1,Persuadables,1,1,29.99,1,False,False,False,False,False,False,True,False,False,True,0.016282499742467323,0.0004725052754283659
7,29.99,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,0.005946596335362382,0.0014402454241474467
7,242.14,1,1,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,False,False,0.019158563016321937,0.0027456427992076306
8,98.1,0,1,0,Sure Things,0,0,0.0,0,False,False,False,False,False,False,False,False,True,False,0.0036493792829020485,0.0071701735258853224
2,120.56,0,1,1,Sleeping Dogs,0,0,0.0,1,True,False,False,False,False,False,False,True,False,True,-0.0025612895369219076,0.008319836085256285
1,85.6,0,1,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.0051745312900773575,0.009504706783917209
11,242.53,1,1,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,False,True,True,False,0.019017398597162512,0.0035512314231851976
2,71.8,1,0,0,Persuadables,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.0066856520622464825,0.0033225121405965436
6,160.39,1,0,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,False,False,False,True,0.004895458163546342,0.0021637856787980227
9,199.64,1,0,1,Persuadables,0,0,0.0,0,True,False,False,False,False,False,False,True,True,False,0.010384424805069114,0.001374648286016958
12,42.58,1,0,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,False,False,True,False,0.0007742572291093916,0.013208740868807472
6,169.37,1,0,0,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,False,True,True,False,0.005991422669172174,0.0039502548727305305
2,289.11,0,1,1,Sure Things,0,0,0.0,1,False,True,False,False,False,False,False,False,False,False,0.0017890756982580497,0.006220703370202078
10,105.12,1,0,0,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,False,True,0.005907138652058489,0.0009389648833512409
6,666.69,1,1,1,Persuadables,0,0,0.0,1,False,False,False,True,False,False,True,False,True,False,0.00815837721974043,0.003350503646227081
4,29.99,1,0,1,Persuadables,0,0,0.0,0,False,False,False,False,False,False,False,False,False,True,0.009122930651776197,0.0014437013731361038
9,29.99,1,0,0,Sure Things,0,0,0.0,0,False,False,False,False,False,False,False,False,True,False,0.0020479602916627874,0.005942078676866656
10,29.99,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0033604195940227454,0.0008157963630759705
1,864.06,1,0,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,True,False,True,False,0.02259146138164403,0.005918459656227749
5,246.49,0,1,1,Lost Causes,0,0,0.0,1,False,True,False,False,False,False,False,False,False,False,0.003844145244667895,0.003734048343989717
7,271.13,0,1,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,False,True,0.011533435678584992,0.003259481622579585
10,29.99,0,1,0,Sleeping Dogs,0,0,0.0,0,False,False,False,False,False,False,False,False,False,True,-0.0010719726270034067,0.00894934172545039
4,558.57,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,True,False,False,False,True,True,False,0.0060512797787358385,0.004084813987089738
7,43.09,1,0,0,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.003515177915407489,0.0027921669283781318
1,29.99,1,0,0,Persuadables,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.00818733126771248,0.006959807332692514
8,29.99,1,0,0,Sleeping Dogs,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,-0.0014754174039386357,0.008279825642295487
2,233.27,1,0,0,Sure Things,0,0,0.0,0,False,True,False,False,False,False,True,False,False,False,0.0011900533111088036,0.01637603717636276
1,289.39,1,1,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,True,False,False,False,0.010737616285859881,0.009914620196671832
8,524.63,1,0,1,Persuadables,0,0,0.0,1,False,False,False,True,False,False,True,False,True,False,0.015127063492356568,0.0022093742573634748
3,125.06,1,0,0,Sure Things,0,0,0.0,1,True,False,False,False,False,False,False,True,True,False,0.0007728051345348968,0.007314008405792983
5,133.42,1,0,0,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,True,False,True,False,0.0030384747050190993,0.003241783388534565
1,311.77,1,0,0,Persuadables,1,0,0.0,1,False,True,False,False,False,False,False,True,False,True,0.015636444292267182,0.013570930380074293
3,222.3,1,0,0,Sure Things,0,0,0.0,1,False,True,False,False,False,False,True,False,True,False,0.00461878010842238,0.014290914359180977
4,210.05,0,1,0,Sleeping Dogs,0,0,0.0,0,False,True,False,False,False,False,True,False,True,False,-0.0011178506724144437,0.009874679810764384
5,42.13,0,1,0,Sure Things,1,0,0.0,1,False,False,False,False,False,False,False,False,False,True,0.001355142808019458,0.004903170951347292
11,324.34,1,0,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,False,True,0.010428333926688437,0.0034535041604503995
4,207.8,1,0,0,Sure Things,1,0,0.0,0,False,True,False,False,False,False,True,False,False,False,0.0052932440139571504,0.006036176179308584
7,140.71,1,0,0,Sleeping Dogs,0,0,0.0,0,True,False,False,False,False,False,False,False,False,True,-0.003014805294860352,0.006225184723346622
6,157.09,1,0,0,Persuadables,0,0,0.0,1,True,False,False,False,False,False,True,False,True,False,0.009249276556645473,0.0035995261948801806
1,73.76,1,0,1,Persuadables,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.013332826757152104,0.0018095856660339331
1,85.75,1,0,1,Sure Things,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.0027971014096940952,0.005064273752913609
10,98.38,1,0,0,Persuadables,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.00970531852654484,0.0034034112853081454
1,162.48,1,0,1,Persuadables,0,0,0.0,1,True,False,False,False,False,False,True,False,True,False,0.00954365566999734,0.0018307115369472838
6,247.6,0,1,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,True,False,False,False,0.008682636412734736,0.004221759827021039
2,193.64,1,0,0,Sure Things,1,0,0.0,1,True,False,False,False,False,False,False,True,True,False,0.005571925205869889,0.008622508098347503
4,37.13,0,1,0,Sleeping Dogs,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,-0.000924478220428117,0.005143938913521554
10,426.08,0,1,0,Persuadables,1,0,0.0,1,False,False,True,False,False,False,False,False,False,True,0.01321078626607248,0.005981751127122578
6,101.62,0,1,1,Sure Things,1,0,0.0,1,True,False,False,False,False,False,False,True,False,True,0.0037344401484997233,0.0061243086333915096
4,493.28,1,0,0,Sleeping Dogs,0,0,0.0,0,False,False,True,False,False,False,False,True,True,False,-0.0008568726148277077,0.01632179165990625
4,143.77,1,0,0,Sure Things,0,0,0.0,0,True,False,False,False,False,False,False,True,True,False,0.0020150311316183053,0.004928748851311574
2,595.76,0,1,1,Persuadables,0,0,0.0,0,False,False,False,True,False,False,False,False,False,False,0.009367719696998029,0.004976086530086621
3,243.64,0,1,0,Sure Things,1,0,0.0,0,False,True,False,False,False,False,False,False,False,True,0.005581701100290038,0.013215403492405136
4,326.34,0,1,0,Sure Things,0,0,0.0,0,False,True,False,False,False,False,True,False,True,False,0.000899492479471636,0.009461169866660868
6,279.88,1,0,1,Persuadables,0,0,0.0,0,False,True,False,False,False,False,True,False,False,True,0.006558437756898774,0.006621171722809766
4,48.61,0,1,0,Sleeping Dogs,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,-0.0006652119959536162,0.0050943910623688325
9,29.99,1,0,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.00024364601150371912,0.005315668338150059
1,383.28,1,0,0,Sleeping Dogs,0,0,0.0,1,False,False,True,False,False,False,False,False,False,False,-0.0007735204874150248,0.020125552997651994
1,315.77,0,1,0,Sure Things,0,0,0.0,0,False,True,False,False,False,False,True,False,False,True,0.004139110992123036,0.010501071565565094
4,181.95,0,1,1,Sure Things,0,0,0.0,1,True,False,False,False,False,False,False,True,False,True,0.0037453547899434156,0.005482353093253292
3,103.73,1,0,1,Persuadables,0,0,0.0,1,True,False,False,False,False,False,True,False,False,True,0.010960775251575773,0.0016210245005350604
10,65.29,1,0,1,Persuadables,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.011876629700785634,0.000627690417629698
8,494.1,0,1,0,Persuadables,0,0,0.0,0,False,False,True,False,False,False,False,True,False,True,0.008271281660126296,0.012049157955515206
10,71.54,0,1,1,Persuadables,0,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.006656230610651348,0.002046492258708141
5,122.59,0,1,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,False,True,0.002001732944823027,0.0026680584711667706
4,31.19,1,0,0,Persuadables,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.014389722602749393,0.0054460479008446696
9,137.02,0,1,1,Persuadables,0,0,0.0,0,True,False,False,False,False,False,True,False,True,False,0.007731481306159383,0.0009952687496705694
10,142.41,1,0,0,Lost Causes,1,0,0.0,1,True,False,False,False,False,False,False,True,False,True,0.003076000976469395,0.002355093188368593
1,29.99,0,1,0,Sure Things,1,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.0026639662545570215,0.007279245868465588
1,1395.81,1,0,1,Persuadables,0,0,0.0,1,False,False,False,False,False,True,True,False,True,False,0.008790943730401981,0.020488883276980386
1,32.54,0,1,0,Sleeping Dogs,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,-0.0011305201557454767,0.009528894532396616
2,251.11,0,1,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,False,False,False,True,0.008427511548288897,0.014247343194270951
3,105.08,1,0,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,False,True,True,False,0.0018604105264506399,0.0036018100216632
4,29.99,1,0,1,Persuadables,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.006712283331187134,0.0016232300450656496
10,124.73,1,0,0,Sleeping Dogs,0,0,0.0,1,True,False,False,False,False,False,False,False,True,False,-0.005324735599157334,0.009283008629482526
4,283.16,1,0,1,Persuadables,0,0,0.0,1,False,True,False,False,False,False,True,False,True,False,0.01009481564982664,0.009358304037108939
5,550.76,1,1,1,Sure Things,0,0,0.0,1,False,False,False,True,False,False,True,False,False,True,0.0011826792294763674,0.00933406859744917
6,397.47,1,0,1,Persuadables,0,0,0.0,0,False,False,True,False,False,False,True,False,False,False,0.007737294419830682,0.005175847799631244
11,402.08,1,0,0,Sure Things,0,0,0.0,0,False,False,True,False,False,False,False,True,True,False,0.0012028453477392499,0.011634422365457375
3,325.84,0,1,0,Sure Things,0,0,0.0,1,False,True,False,False,False,False,False,False,False,True,0.004805217660070832,0.01242862195496546
9,460.77,1,1,1,Persuadables,0,0,0.0,0,False,False,True,False,False,False,True,False,False,False,0.00808396134467624,0.00686679033967075
6,206.74,0,1,1,Lost Causes,0,0,0.0,0,False,True,False,False,False,False,True,False,False,False,0.0013697235150018647,0.003991124934398353
1,138.47,1,0,0,Sure Things,1,0,0.0,1,True,False,False,False,False,False,False,False,True,False,0.004247296360849298,0.009603779988200141
2,299.86,0,1,0,Sleeping Dogs,0,0,0.0,1,False,True,False,False,False,False,True,False,False,False,-0.0023032971770114846,0.014609732432936551
1,231.33,0,1,1,Sure Things,0,0,0.0,0,False,True,False,False,False,False,True,False,False,True,0.0039037808639058166,0.007156272183329636
2,415.67,1,1,1,Persuadables,1,0,0.0,0,False,False,True,False,False,False,False,True,False,True,0.018153723438512837,0.010772839180773626
1,50.79,0,1,0,Sleeping Dogs,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,-0.0006640991182264456,0.009284687555854425
10,609.62,0,1,1,Persuadables,0,0,0.0,0,False,False,False,True,False,False,False,True,False,True,0.008185279992369428,0.002799058434887296
