recency,history,mens,womens,newbie,segment,visit,conversion,spend,treatment,history_segment_2) $100 - $200,history_segment_3) $200 - $350,history_segment_4) $350 - $500,history_segment_5) $500 - $750,"history_segment_6) $750 - $1,000","history_segment_7) $1,000 +",zip_code_Surburban,zip_code_Urban,channel_Phone,channel_Web,uplift_score,baseline_conversion_prob,cost,roi_score,cumulative_customers,cumulative_cost,cumulative_incremental_conversions
1,312.86,1,0,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,False,True,True,False,0.0199834616551344,0.0075622269650865,0.5,0.0399669233102688,15190,2264.5000000004334,183.70553449603318
4,32.19,0,1,0,Sure Things,0,0,0.0,0,False,False,False,False,False,False,False,False,False,True,0.005994310609725,0.005167236759245,0.15,0.0399620707315,15191,2264.6500000004335,183.71152880664292
2,241.1,0,1,1,Lost Causes,1,0,0.0,0,False,True,False,False,False,False,False,True,False,True,0.0059939813657715,0.0042769192304486,0.15,0.03995987577181,15192,2264.8000000004336,183.7175227880087
10,37.59,0,1,0,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,False,False,True,0.0059939095025233,0.0036174242756184,0.15,0.03995939668348867,15193,2264.9500000004336,183.72351669751123
3,111.54,0,1,0,Sure Things,1,0,0.0,1,True,False,False,False,False,False,True,False,False,True,0.0059924096752245,0.0081160756111586,0.15,0.03994939783483,15194,2265.1000000004337,183.72950910718646
10,43.43,0,1,1,Lost Causes,1,0,0.0,0,False,False,False,False,False,False,False,False,False,True,0.0059923881117186,0.0014174036469068,0.15,0.039949254078124004,15195,2265.250000000434,183.73550149529817
1,286.76,1,0,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,True,False,0.0199697552964934,0.0089068045085076,0.5,0.0399395105929868,15196,2265.750000000434,183.75547125059467
7,272.32,1,0,1,Sure Things,0,0,0.0,1,False,True,False,False,False,False,True,False,False,True,0.005989377042107,0.006276606013382,0.15,0.039929180280713336,15197,2265.900000000434,183.76146062763678
10,458.92,0,1,0,Sure Things,0,0,0.0,0,False,False,True,False,False,False,False,True,False,True,0.0059893610737856,0.0085121526648728,0.15,0.03992907382523734,15198,2266.050000000434,183.76744998871055
2,1380.22,1,1,1,Persuadables,1,0,0.0,0,False,False,False,False,False,True,False,False,True,False,0.0199637303415466,0.0167852112391237,0.5,0.0399274606830932,15199,2266.550000000434,183.7874137190521
10,113.48,1,0,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,False,False,False,True,0.0059883059861358,0.0010654467488192,0.15,0.039922039907572,15200,2266.700000000434,183.79340202503823
10,97.74,0,1,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,False,False,True,0.0059877641712406,0.0019210577488148,0.15,0.03991842780827067,15201,2266.850000000434,183.79938978920947
4,49.61,1,0,0,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.005987450442493,0.002807446988848,0.15,0.03991633628328667,15202,2267.0000000004343,183.80537723965196
10,361.8,1,1,0,Sure Things,1,0,0.0,0,False,False,True,False,False,False,False,False,False,True,0.005986970149081,0.0081151641559573,0.15,0.03991313432720667,15203,2267.1500000004344,183.81136420980104
9,72.02,0,1,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.0059867577220982,0.0020037027102902,0.15,0.039911718147321334,15204,2267.3000000004345,183.81735096752314
3,333.97,1,0,0,Sure Things,0,0,0.0,1,False,True,False,False,False,False,False,False,False,True,0.0059865343606302,0.0282303020045821,0.15,0.039910229070868004,15205,2267.4500000004346,183.82333750188377
3,330.15,1,0,0,Sure Things,0,0,0.0,0,False,True,False,False,False,False,False,False,False,True,0.0059865343606302,0.0281661994404795,0.15,0.039910229070868004,15206,2267.6000000004346,183.8293240362444
3,128.74,1,0,0,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,False,True,0.0059855244366716,0.0033132272826181,0.15,0.03990349624447733,15207,2267.7500000004347,183.83530956068108
4,1321.26,1,0,1,Sure Things,1,0,0.0,1,False,False,False,False,False,True,True,False,False,False,0.0039894239339044,0.0169159997940862,0.1,0.03989423933904399,15208,2267.8500000004346,183.839298984615
9,71.22,0,1,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.0059828961218511,0.0020037027102902,0.15,0.039885974145674005,15209,2268.0000000004347,183.84528188073685
9,71.41,0,1,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.0059828961218511,0.0020037027102902,0.15,0.039885974145674005,15210,2268.150000000435,183.8512647768587
3,255.58,1,1,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,False,True,True,False,0.0199426391040792,0.0103898045752801,0.5,0.0398852782081584,15211,2268.650000000435,183.87120741596277
2,109.22,1,0,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,False,True,False,True,0.0059825814272012,0.0043433258846444,0.15,0.03988387618134133,15212,2268.800000000435,183.87718999738996
7,471.53,0,1,1,Sure Things,0,0,0.0,0,False,False,True,False,False,False,True,False,False,True,0.0059810812357952,0.0113423350301677,0.15,0.03987387490530134,15213,2268.950000000435,183.88317107862576
1,874.06,1,0,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,False,True,True,False,0.0199360184003937,0.0135795961062261,0.5,0.0398720368007874,15214,2269.450000000435,183.90310709702615
9,399.68,0,1,1,Sure Things,0,0,0.0,0,False,False,True,False,False,False,False,False,False,True,0.0059804485690549,0.0090447013056104,0.15,0.039869657127032665,15215,2269.600000000435,183.9090875455952
9,338.3,1,1,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,True,False,True,False,0.0199327933534577,0.0033733057597712,0.5,0.0398655867069154,15216,2270.100000000435,183.92902033894867
3,465.17,1,1,0,Sure Things,0,0,0.0,1,False,False,True,False,False,False,False,False,False,True,0.0059795352756625,0.0208451876382239,0.15,0.03986356850441667,15217,2270.250000000435,183.93499987422433
2,300.93,0,1,0,Sure Things,0,0,0.0,1,False,True,False,False,False,False,False,False,False,True,0.0059793908319121,0.0125508081607575,0.15,0.03986260554608067,15218,2270.4000000004353,183.94097926505626
2,298.69,0,1,0,Sure Things,1,0,0.0,1,False,True,False,False,False,False,False,False,False,True,0.0059793908319121,0.012866382384257,0.15,0.03986260554608067,15219,2270.5500000004354,183.94695865588818
2,235.56,1,0,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,True,False,0.0199300291024864,0.0106724341416237,0.5,0.0398600582049728,15220,2271.0500000004354,183.96688868499066
8,173.57,0,1,0,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,False,True,False,True,0.0059783701059459,0.0024324177452236,0.15,0.039855800706306004,15221,2271.2000000004355,183.9728670550966
1,82.17,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.0059766277037958,0.0025814281393447,0.15,0.039844184691972005,15222,2271.3500000004356,183.9788436828004
10,32.62,0,1,1,Lost Causes,1,0,0.0,1,False,False,False,False,False,False,False,True,False,True,0.0059760901665147,0.002053485034817,0.15,0.039840601110098,15223,2271.5000000004356,183.98481977296692
5,411.75,0,1,1,Sure Things,0,0,0.0,0,False,False,True,False,False,False,True,False,False,True,0.0059751809656965,0.0130183526896426,0.15,0.039834539771310004,15224,2271.6500000004357,183.9907949539326
8,185.58,1,0,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,False,True,0.0059748407347386,0.0025627899161648,0.15,0.039832271564924006,15225,2271.800000000436,183.99676979466736
2,305.27,1,1,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,False,True,True,False,0.0199102357950186,0.0072144991722323,0.5,0.0398204715900372,15226,2272.300000000436,184.01668003046237
8,168.82,1,0,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,False,True,False,True,0.0059720877892699,0.0013376815374151,0.15,0.03981391859513267,15227,2272.450000000436,184.02265211825164
8,169.69,1,0,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,False,True,False,True,0.0059720877892699,0.0013376815374151,0.15,0.03981391859513267,15228,2272.600000000436,184.02862420604092
10,132.44,0,1,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,False,True,0.005971675864149,0.0007462849095902,0.15,0.039811172427660003,15229,2272.750000000436,184.03459588190506
9,90.82,0,1,0,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.0059707638482776,0.0029246796032475,0.15,0.039805092321850664,15230,2272.900000000436,184.04056664575333
5,133.2,1,0,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,True,False,False,True,0.0059706857305897,0.0006302425091414,0.15,0.03980457153726467,15231,2273.0500000004363,184.04653733148393
10,72.97,0,1,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,False,False,True,0.0059701239922557,0.0032445981488652,0.15,0.039800826615038004,15232,2273.2000000004364,184.0525074554762
4,357.95,0,1,0,Sure Things,0,0,0.0,0,False,False,True,False,False,False,False,True,False,False,0.0039794024913018,0.0146002112307512,0.1,0.039794024913018,15233,2273.3000000004363,184.05648685796749
1,245.7,1,1,0,Persuadables,1,0,0.0,1,False,True,False,False,False,False,False,False,True,False,0.0198926953163488,0.0111121949365609,0.5,0.0397853906326976,15234,2273.8000000004363,184.07637955328383
5,302.23,1,0,0,Sure Things,0,0,0.0,1,False,True,False,False,False,False,False,False,False,True,0.0059671964456783,0.0118936161775804,0.15,0.03978130963785533,15235,2273.9500000004364,184.0823467497295
2,73.6,0,1,1,Sure Things,0,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.0059666074138674,0.0058880094300995,0.15,0.039777382759116,15236,2274.1000000004365,184.08831335714336
5,261.14,1,1,1,Sure Things,1,0,0.0,1,False,True,False,False,False,False,True,False,False,True,0.0059663617647492,0.00740716214195,0.15,0.039775745098328,15237,2274.2500000004366,184.09427971890813
3,266.48,1,0,1,Sure Things,0,0,0.0,1,False,True,False,False,False,False,True,False,False,True,0.0059663182205161,0.0107542278910942,0.15,0.03977545480344067,15238,2274.4000000004366,184.10024603712864
6,152.61,1,0,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,False,True,False,True,0.0059660582557991,0.0017808876935187,0.15,0.039773721705327336,15239,2274.5500000004367,184.10621209538445
6,153.82,1,0,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,False,True,False,True,0.0059660582557991,0.0017808876935187,0.15,0.039773721705327336,15240,2274.700000000437,184.11217815364026
6,154.85,1,0,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,False,True,False,True,0.0059660582557991,0.0016589364740065,0.15,0.039773721705327336,15241,2274.850000000437,184.11814421189607
3,292.74,0,1,1,Lost Causes,0,0,0.0,1,False,True,False,False,False,False,False,True,False,True,0.0059656147721359,0.0044485448056463,0.15,0.03977076514757267,15242,2275.000000000437,184.1241098266682
1,256.58,1,1,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,False,True,True,False,0.0198845254431601,0.0073079234425165,0.5,0.0397690508863202,15243,2275.500000000437,184.14399435211135
10,38.85,0,1,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,False,False,True,0.0059650610601103,0.0036174242756184,0.15,0.03976707373406867,15244,2275.650000000437,184.14995941317147
10,40.1,0,1,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,False,False,True,0.0059650610601103,0.0036174242756184,0.15,0.03976707373406867,15245,2275.800000000437,184.1559244742316
10,40.59,0,1,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,False,False,True,0.0059650610601103,0.0036174242756184,0.15,0.03976707373406867,15246,2275.9500000004373,184.16188953529172
10,38.91,0,1,0,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,False,False,True,0.0059650610601103,0.0036174242756184,0.15,0.03976707373406867,15247,2276.1000000004374,184.16785459635184
10,41.4,0,1,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,False,False,True,0.0059650610601103,0.0036174242756184,0.15,0.03976707373406867,15248,2276.2500000004375,184.17381965741197
10,38.88,0,1,0,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,False,False,True,0.0059650610601103,0.0036174242756184,0.15,0.03976707373406867,15249,2276.4000000004376,184.1797847184721
2,287.07,1,1,0,Persuadables,1,0,0.0,0,False,True,False,False,False,False,False,True,True,False,0.0198825236752659,0.0079863933666139,0.5,0.0397650473505318,15250,2276.9000000004376,184.19966724214737
10,814.22,1,0,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,True,False,True,False,0.019881401099531,0.0025145691141527,0.5,0.039762802199062,15251,2277.4000000004376,184.2195486432469
3,34.33,1,0,0,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.0059638262641162,0.0028091606393726,0.15,0.03975884176077467,15252,2277.5500000004376,184.22551246951102
5,34.2,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.0059635603340271,0.0014448557082482,0.15,0.039757068893514,15253,2277.7000000004377,184.23147602984506
5,36.05,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,0.0059635603340271,0.0014448557082482,0.15,0.039757068893514,15254,2277.850000000438,184.2374395901791
1,174.06,0,1,1,Sure Things,0,0,0.0,1,True,False,False,False,False,False,True,False,False,True,0.0059632958465819,0.0056253826277665,0.15,0.03975530564387933,15255,2278.000000000438,184.24340288602568
1,176.12,0,1,1,Sure Things,1,0,0.0,0,True,False,False,False,False,False,True,False,False,True,0.0059632958465819,0.0056253826277665,0.15,0.03975530564387933,15256,2278.150000000438,184.24936618187226
4,283.5,1,0,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,False,True,True,False,0.0198775206828654,0.0094298037525279,0.5,0.0397550413657308,15257,2278.650000000438,184.26924370255512
8,31.7,0,1,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.0059627849482443,0.003472197066725,0.15,0.039751899654962,15258,2278.800000000438,184.27520648750337
8,31.52,0,1,0,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.0059627849482443,0.003472197066725,0.15,0.039751899654962,15259,2278.950000000438,184.28116927245162
9,391.74,1,1,0,Lost Causes,0,0,0.0,1,False,False,True,False,False,False,False,True,False,True,0.0059627827196381,0.0041667854290435,0.15,0.03975188479758733,15260,2279.1000000004383,184.28713205517127
2,248.4,1,0,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,True,False,0.0198748331371498,0.0106724341416237,0.5,0.0397496662742996,15261,2279.6000000004383,184.30700688830842
9,473.37,1,1,0,Sure Things,0,0,0.0,0,False,False,True,False,False,False,False,False,False,True,0.0059597001657684,0.008293437321111,0.15,0.039731334438456,15262,2279.7500000004384,184.31296658847418
3,132.28,1,0,0,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,True,False,False,True,0.0059589884346094,0.0033757272826181,0.15,0.039726589564062664,15263,2279.9000000004385,184.31892557690878
4,599.4,0,1,1,Sure Things,0,0,0.0,0,False,False,False,True,False,False,True,False,False,True,0.0059578999717665,0.0053795509194898,0.15,0.03971933314511,15264,2280.0500000004386,184.32488347688056
8,415.64,1,1,0,Sure Things,0,0,0.0,1,False,False,True,False,False,False,False,False,False,True,0.0059562386361616,0.0079439814395878,0.15,0.03970825757441067,15265,2280.2000000004386,184.33083971551673
12,90.25,0,1,0,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.0059560313271027,0.0031259192994085,0.15,0.039706875514018,15266,2280.3500000004387,184.33679574684385
3,67.4,1,0,0,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.005955864539526,0.0037161376205129,0.15,0.039705763596840006,15267,2280.500000000439,184.34275161138336
10,96.1,0,1,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,False,False,True,0.0059552757794524,0.0023520970292477,0.15,0.03970183852968267,15268,2280.650000000439,184.34870688716282
4,74.48,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,False,False,True,0.0059545582919529,0.0046392289508673,0.15,0.039697055279686,15269,2280.800000000439,184.35466144545478
6,63.85,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.0059538285043506,0.0011293815842803,0.15,0.039692190029004,15270,2280.950000000439,184.36061527395913
7,742.24,1,1,1,Sure Things,0,0,0.0,1,False,False,False,True,False,False,False,True,False,False,0.0039691965863112,0.0073265098130818,0.1,0.039691965863111994,15271,2281.050000000439,184.36458447054542
5,648.53,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,True,False,False,False,True,False,True,0.0059535839907373,0.0037026286103018,0.15,0.039690559938248667,15272,2281.200000000439,184.37053805453615
6,396.86,1,1,0,Sure Things,0,0,0.0,0,False,False,True,False,False,False,False,True,False,True,0.0059525122786618,0.0073068536863597,0.15,0.03968341519107867,15273,2281.350000000439,184.37649056681482
9,174.77,1,0,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,False,True,False,True,0.0059517344329282,0.0007639322750873,0.15,0.039678229552854674,15274,2281.5000000004393,184.38244230124775
1,218.06,1,0,0,Sure Things,1,0,0.0,0,False,True,False,False,False,False,True,False,False,True,0.0059513863938565,0.0148469607691,0.15,0.03967590929237667,15275,2281.6500000004394,184.3883936876416
10,127.69,0,1,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,True,False,False,True,0.0059512772769304,0.0007462849095902,0.15,0.03967518184620267,15276,2281.8000000004395,184.39434496491853
4,596.79,1,1,1,Sure Things,0,0,0.0,1,False,False,False,True,False,False,False,True,False,True,0.0059503282090106,0.0078325836567722,0.15,0.03966885472673733,15277,2281.9500000004396,184.40029529312756
3,111.23,0,1,1,Sure Things,0,0,0.0,1,True,False,False,False,False,False,True,False,False,True,0.0059501814460959,0.004672393675156,0.15,0.039667876307306005,15278,2282.1000000004396,184.40624547457367
4,31.62,0,1,0,Sure Things,1,0,0.0,1,False,False,False,False,False,False,False,False,False,True,0.005949464032227,0.005167236759245,0.15,0.039663093548180005,15279,2282.2500000004397,184.4121949386059
9,168.61,0,1,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,True,False,False,True,0.0059488969661066,0.0010221574993459,0.15,0.03965931310737733,15280,2282.40000000044,184.418143835572
6,244.53,0,1,1,Sure Things,0,0,0.0,1,False,True,False,False,False,False,True,False,False,True,0.0059478226528289,0.0047425028112277,0.15,0.039652151018859334,15281,2282.55000000044,184.42409165822485
7,29.99,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.0059465963353623,0.0014402454241474,0.15,0.039643975569082,15282,2282.70000000044,184.4300382545602
7,29.99,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.0059465963353623,0.0014402454241474,0.15,0.039643975569082,15283,2282.85000000044,184.43598485089555
7,29.99,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,0.0059465963353623,0.0014402454241474,0.15,0.039643975569082,15284,2283.00000000044,184.4419314472309
7,29.99,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.0059465963353623,0.0014402454241474,0.15,0.039643975569082,15285,2283.1500000004403,184.44787804356625
7,29.99,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.0059465963353623,0.0014402454241474,0.15,0.039643975569082,15286,2283.3000000004404,184.4538246399016
7,29.99,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.0059465963353623,0.0014402454241474,0.15,0.039643975569082,15287,2283.4500000004405,184.45977123623695
7,29.99,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.0059465963353623,0.0014402454241474,0.15,0.039643975569082,15288,2283.6000000004406,184.4657178325723
7,29.99,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,0.0059465963353623,0.0014402454241474,0.15,0.039643975569082,15289,2283.7500000004407,184.47166442890764
7,29.99,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,0.0059465963353623,0.0014402454241474,0.15,0.039643975569082,15290,2283.9000000004407,184.477611025243
7,29.99,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.0059465963353623,0.0014402454241474,0.15,0.039643975569082,15291,2284.050000000441,184.48355762157834
7,29.99,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.0059465963353623,0.0014402454241474,0.15,0.039643975569082,15292,2284.200000000441,184.4895042179137
7,29.99,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.0059465963353623,0.0014402454241474,0.15,0.039643975569082,15293,2284.350000000441,184.49545081424904
7,29.99,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.0059465963353623,0.0014402454241474,0.15,0.039643975569082,15294,2284.500000000441,184.5013974105844
7,29.99,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,0.0059465963353623,0.0014402454241474,0.15,0.039643975569082,15295,2284.650000000441,184.50734400691974
7,29.99,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,0.0059465963353623,0.0014402454241474,0.15,0.039643975569082,15296,2284.8000000004413,184.5132906032551
7,29.99,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,0.0059465963353623,0.0014402454241474,0.15,0.039643975569082,15297,2284.9500000004414,184.51923719959044
7,29.99,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.0059465963353623,0.0014402454241474,0.15,0.039643975569082,15298,2285.1000000004415,184.52518379592578
7,29.99,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.0059465963353623,0.0014402454241474,0.15,0.039643975569082,15299,2285.2500000004416,184.53113039226113
7,29.99,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,0.0059465963353623,0.0014402454241474,0.15,0.039643975569082,15300,2285.4000000004417,184.53707698859648
7,29.99,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.0059465963353623,0.0014402454241474,0.15,0.039643975569082,15301,2285.5500000004417,184.54302358493183
7,29.99,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,0.0059465963353623,0.0014402454241474,0.15,0.039643975569082,15302,2285.700000000442,184.54897018126718
7,29.99,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,0.0059465963353623,0.0014402454241474,0.15,0.039643975569082,15303,2285.850000000442,184.55491677760253
6,133.43,1,0,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,True,False,False,True,0.0059462560750263,0.0006849654274405,0.15,0.039641707166842004,15304,2286.000000000442,184.56086303367755
6,131.96,1,0,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,True,False,False,True,0.0059462560750263,0.0006849654274405,0.15,0.039641707166842004,15305,2286.150000000442,184.56680928975257
6,132.75,1,0,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,False,True,0.0059462560750263,0.0006849654274405,0.15,0.039641707166842004,15306,2286.300000000442,184.5727555458276
6,132.44,1,0,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,False,True,0.0059462560750263,0.0006849654274405,0.15,0.039641707166842004,15307,2286.4500000004423,184.5787018019026
12,89.21,0,1,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.0059451329647242,0.0029818052126593,0.15,0.039634219764828005,15308,2286.6000000004424,184.58464693486732
3,179.31,0,1,0,Sure Things,0,0,0.0,0,True,False,False,False,False,False,False,True,False,True,0.0059445621201021,0.0113300356003042,0.15,0.039630414134014,15309,2286.7500000004425,184.59059149698743
1,867.37,1,0,1,Persuadables,1,0,0.0,1,False,False,False,False,True,False,False,False,True,False,0.0198106302340406,0.0086402137411943,0.5,0.0396212604680812,15310,2287.2500000004425,184.61040212722148
4,89.16,0,1,1,Sure Things,0,0,0.0,0,False,False,False,False,False,False,False,False,False,True,0.0059427156868664,0.0048008936780588,0.15,0.03961810457910934,15311,2287.4000000004426,184.61634484290835
7,72.2,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,False,False,True,0.0059426897882892,0.0013174576665938,0.15,0.039617931921928,15312,2287.5500000004427,184.62228753269665
12,197.56,1,0,0,Sure Things,0,0,0.0,1,True,False,False,False,False,False,False,False,False,True,0.0059416398789819,0.0085872445355939,0.15,0.039610932526546,15313,2287.7000000004427,184.62822917257563
1,283.69,1,1,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,True,False,0.0198015584433361,0.0064615629586162,0.5,0.0396031168866722,15314,2288.2000000004427,184.64803073101896
11,157.72,0,1,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,True,False,False,True,0.0059403998367113,0.0007598181985692,0.15,0.03960266557807533,15315,2288.350000000443,184.65397113085567
1,65.91,0,1,0,Sure Things,0,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.005940336289343,0.0080940927800724,0.15,0.039602241928953334,15316,2288.500000000443,184.659911467145
1,67.1,0,1,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.005940336289343,0.0080940927800724,0.15,0.039602241928953334,15317,2288.650000000443,184.66585180343435
1,65.3,0,1,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.005940336289343,0.0081520747077832,0.15,0.039602241928953334,15318,2288.800000000443,184.6717921397237
12,392.6,1,0,0,Lost Causes,0,0,0.0,0,False,False,True,False,False,False,False,True,False,True,0.005940138276183,0.0032415922500428,0.15,0.03960092184122,15319,2288.950000000443,184.67773227799987
4,44.06,1,0,0,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.0059401053899905,0.0028417556966239,0.15,0.03960070259993667,15320,2289.1000000004433,184.68367238338985
1,209.98,1,0,0,Sure Things,1,0,0.0,0,False,True,False,False,False,False,True,False,False,True,0.0059397133793718,0.0127326912566504,0.15,0.039598089195812,15321,2289.2500000004434,184.68961209676922
3,301.0,0,1,0,Sure Things,0,0,0.0,1,False,True,False,False,False,False,False,False,False,True,0.0059375591881582,0.0119464408675485,0.15,0.03958372792105467,15322,2289.4000000004435,184.6955496559574
10,237.92,1,0,0,Persuadables,1,1,69.71,1,False,True,False,False,False,False,False,True,True,False,0.0197908911665971,0.0062201012539005,0.5,0.0395817823331942,15323,2289.9000000004435,184.715340547124
6,176.79,1,0,0,Persuadables,1,0,0.0,0,True,False,False,False,False,False,True,False,True,False,0.0197872052430475,0.0058303087790286,0.5,0.039574410486095,15324,2290.4000000004435,184.73512775236702
2,363.58,0,1,0,Sure Things,1,1,38.23,1,False,False,True,False,False,False,False,False,False,True,0.0059354196131408,0.0172534009346873,0.15,0.03956946408760534,15325,2290.5500000004436,184.74106317198016
9,115.84,0,1,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,False,True,0.00593523603328,0.0008426620776804,0.15,0.03956824022186667,15326,2290.7000000004437,184.74699840801344
9,115.9,0,1,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,True,False,False,True,0.00593523603328,0.0008426620776804,0.15,0.03956824022186667,15327,2290.8500000004437,184.75293364404672
9,117.27,0,1,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,False,True,0.00593523603328,0.0009075971426155,0.15,0.03956824022186667,15328,2291.000000000444,184.75886888008
